id	org	files	has_meta	has_r	usable
GSE141832	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE140493	Homo sapiens	CSV, HDF5, TSV	FALSE	FALSE	FALSE
GSE134706	Macaca fascicularis; Mus musculus; Ovis aries; Rattus norvegicus; Danio rerio; Gallus gallus; Callithrix jacchus; Homo sapiens; Mesocricetus auratus	TXT	FALSE	FALSE	FALSE
GSE134705	Homo sapiens; Mus musculus; Nannospalax galili; Danio rerio; Gallus gallus; Callithrix jacchus; Mesocricetus auratus; Macaca fascicularis; Ovis aries; Rattus norvegicus	TXT	TRUE	FALSE	TRUE
GSE141636	Homo sapiens	XLS	FALSE	FALSE	FALSE
GSE141469	Mus musculus; Homo sapiens; Canis lupus familiaris	TSV	TRUE	FALSE	TRUE
GSE138748	Homo sapiens	TXT, XLSX	FALSE	FALSE	FALSE
GSE138266	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE133548	Homo sapiens; Canis lupus familiaris; Mus musculus	TSV	TRUE	FALSE	TRUE
GSE133547	Mus musculus; Homo sapiens; Canis lupus familiaris	TSV	TRUE	FALSE	TRUE
GSE133546	Homo sapiens; Canis lupus familiaris; Mus musculus	TSV	TRUE	FALSE	TRUE
GSE133545	Mus musculus; Homo sapiens; Canis lupus familiaris	TSV	TRUE	FALSE	TRUE
GSE133544	Canis lupus familiaris; Homo sapiens; Mus musculus	TSV	TRUE	FALSE	TRUE
GSE133543	Canis lupus familiaris; Homo sapiens; Mus musculus	TSV	TRUE	FALSE	TRUE
GSE133542	Canis lupus familiaris; Homo sapiens; Mus musculus	TSV	TRUE	FALSE	TRUE
GSE133541	Canis lupus familiaris; Homo sapiens; Mus musculus	TSV	TRUE	FALSE	TRUE
GSE133540	Mus musculus; Homo sapiens; Canis lupus familiaris	TSV	TRUE	FALSE	TRUE
GSE133539	Homo sapiens; Canis lupus familiaris; Mus musculus	TSV	TRUE	FALSE	TRUE
GSE133538	Mus musculus; Homo sapiens; Canis lupus familiaris	TSV	TRUE	FALSE	TRUE
GSE133537	Mus musculus; Homo sapiens; Canis lupus familiaris	TSV	TRUE	FALSE	TRUE
GSE133536	Mus musculus; Canis lupus familiaris; Homo sapiens	TSV	TRUE	FALSE	TRUE
GSE133535	Homo sapiens; Mus musculus; Canis lupus familiaris	TSV	TRUE	FALSE	TRUE
GSE118773	Influenza A virus (A/Puerto Rico/8/1934(H1N1)); Homo sapiens; Canis lupus familiaris	TXT	FALSE	FALSE	FALSE
GSE139555	Homo sapiens	CSV, MTX, RDS, TSV, TXT	TRUE	TRUE	TRUE
GSE138675	Homo sapiens	NARROWPEAK	FALSE	FALSE	FALSE
GSE138673	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE116130	Homo sapiens	H5	FALSE	FALSE	FALSE
GSE133887	Mus musculus; Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE139944	Homo sapiens; Mus musculus	MATRIX, RDS, TXT	FALSE	TRUE	TRUE
GSE123187	Homo sapiens; Mus musculus	TSV, TXT	FALSE	FALSE	FALSE
GSE133747	Mus musculus; Rattus norvegicus; Sus scrofa; Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE141257	Homo sapiens	XLSX	FALSE	FALSE	FALSE
GSE141238	Homo sapiens	MTX, TSV, TXT	FALSE	FALSE	FALSE
GSE122827	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE117075	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE92432	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE140553	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE141087	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE139193	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE128982	Homo sapiens; Mus musculus	TXT	FALSE	FALSE	FALSE
GSE136447	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE133757	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE140896	Homo sapiens; Mus musculus	TXT	FALSE	FALSE	FALSE
GSE138680	Homo sapiens	TSV	FALSE	FALSE	FALSE
GSE125881	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE121380	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE124903	Homo sapiens	BW	FALSE	FALSE	FALSE
GSE132525	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE129611	Homo sapiens	TSV, TXT	FALSE	FALSE	FALSE
GSE124172	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE138791	Homo sapiens	TSV	FALSE	FALSE	FALSE
GSE135437	Homo sapiens	TSV	FALSE	FALSE	FALSE
GSE132080	Homo sapiens	CSV, MTX, TSV	FALSE	FALSE	FALSE
GSE110727	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE140228	Homo sapiens	CSV, MTX, TSV	FALSE	FALSE	FALSE
GSE129447	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE121477	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE119212	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE117382	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE137029	Homo sapiens	MTX, TXT	FALSE	FALSE	FALSE
GSE140123	Homo sapiens	XLSX	FALSE	FALSE	FALSE
GSE136314	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE136229	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE134577	Homo sapiens	TAR	FALSE	FALSE	FALSE
GSE134576	Homo sapiens	TAR	FALSE	FALSE	FALSE
GSE129363	Homo sapiens	MTX, TSV, TXT	FALSE	FALSE	FALSE
GSE129837	Homo sapiens	H5, TXT	FALSE	FALSE	FALSE
GSE129826	Homo sapiens	H5, TXT	FALSE	FALSE	FALSE
GSE129825	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE135922	Homo sapiens	TSV	FALSE	FALSE	FALSE
GSE114186	Mus musculus; Homo sapiens	CSV, TXT	FALSE	FALSE	FALSE
GSE139382	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE137710	Homo sapiens; Mus musculus	TSV	TRUE	FALSE	TRUE
GSE124889	Homo sapiens	CSV, XLSX	FALSE	FALSE	FALSE
GSE124888	Homo sapiens	CSV, XLSX	FALSE	FALSE	FALSE
GSE124887	Homo sapiens	CSV, XLSX	FALSE	FALSE	FALSE
GSE123810	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE109308	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE130050	Homo sapiens	TSV	FALSE	FALSE	FALSE
GSE125616	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE139249	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE136611	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE139181	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE130289	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE125970	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE121893	Homo sapiens	CSV, TXT	FALSE	FALSE	FALSE
GSE109816	Homo sapiens	CSV, TXT	TRUE	FALSE	TRUE
GSE106218	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE138852	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE137391	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE135928	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE135927	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE112856	Homo sapiens; Mus musculus	NARROWPEAK	FALSE	FALSE	FALSE
GSE112855	Homo sapiens	TSV	FALSE	FALSE	FALSE
GSE138794	Homo sapiens	BED, MTX, TSV	FALSE	FALSE	FALSE
GSE138628	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE133341	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE137554	Homo sapiens	H5, TSV	FALSE	FALSE	FALSE
GSE135500	Homo sapiens	CSV, TXT	FALSE	FALSE	FALSE
GSE133856	Homo sapiens	TSV, TXT	FALSE	FALSE	FALSE
GSE133854	Homo sapiens	TSV	FALSE	FALSE	FALSE
GSE121080	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE138504	Homo sapiens	RDS, TXT	FALSE	TRUE	TRUE
GSE117620	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE112438	Danio rerio; Homo sapiens	COV, CSV, TXT	FALSE	FALSE	FALSE
GSE137275	Homo sapiens	CSV, DOCX, XLSX	FALSE	FALSE	FALSE
GSE125449	Homo sapiens	MTX, TSV, TXT	FALSE	FALSE	FALSE
GSE138248	Homo sapiens	FPKM_TRACKING, XLSX	FALSE	FALSE	FALSE
GSE134269	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE130117	synthetic construct; Homo sapiens	MTX, TSV, TXT	FALSE	FALSE	FALSE
GSE136874	Homo sapiens	H5, HTML	FALSE	FALSE	FALSE
GSE136805	Homo sapiens	H5, HTML, RDS, TXT	FALSE	TRUE	TRUE
GSE133181	Homo sapiens	TAR	FALSE	FALSE	FALSE
GSE120190	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE131391	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE137349	Homo sapiens; Mus musculus	CSV	FALSE	FALSE	FALSE
GSE110571	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE137961	Homo sapiens	H5, TXT	FALSE	FALSE	FALSE
GSE110572	Homo sapiens	BED, BIGWIG, TXT	FALSE	FALSE	FALSE
GSE137811	Homo sapiens	MTX, TXT	FALSE	FALSE	FALSE
GSE137805	Homo sapiens	TSV	FALSE	FALSE	FALSE
GSE109281	Mus musculus; Homo sapiens	CSV, TSV, TXT	FALSE	FALSE	FALSE
GSE137846	Homo sapiens	MTX, TXT	FALSE	FALSE	FALSE
GSE137537	Homo sapiens	MTX, TSV, TXT	FALSE	FALSE	FALSE
GSE137786	Mus musculus; Homo sapiens	TSV	FALSE	FALSE	FALSE
GSE129987	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE121600	Homo sapiens; Sus scrofa; Mus musculus	H5	FALSE	FALSE	FALSE
GSE134049	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE125288	Homo sapiens	BW, TXT	FALSE	FALSE	FALSE
GSE137545	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE135564	Homo sapiens	H5	FALSE	FALSE	FALSE
GSE136103	Mus musculus; Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE137101	Homo sapiens	MTX, TSV, TXT	FALSE	FALSE	FALSE
GSE136394	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE131882	Homo sapiens	RDS	FALSE	TRUE	TRUE
GSE123805	Homo sapiens; Mus musculus	TXT	FALSE	FALSE	FALSE
GSE135202	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE133948	Homo sapiens	CSV	TRUE	FALSE	TRUE
GSE126030	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE118682	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE136871	synthetic construct; Mus musculus; Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE136867	Homo sapiens	H5	FALSE	FALSE	FALSE
GSE135893	Homo sapiens	CSV, MTX, RDS, TSV, TXT	TRUE	TRUE	TRUE
GSE136795	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE124258	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE136732	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE130001	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE120145	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE126804	Mus musculus; Homo sapiens	TAB, TXT	FALSE	FALSE	FALSE
GSE136148	Mus musculus; Homo sapiens	MTX, TSV, XLSX	FALSE	FALSE	FALSE
GSE134483	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE130151	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE134809	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE129845	Homo sapiens; Mus musculus	MTX, TSV	FALSE	FALSE	FALSE
GSE136353	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE121107	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE135595	Homo sapiens	TXT	TRUE	FALSE	TRUE
GSE122783	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE134881	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE134127	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE118947	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE135507	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE134570	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE120107	Homo sapiens	BW, TXT	FALSE	FALSE	FALSE
GSE128169	Homo sapiens	H5, MTX, TSV	FALSE	FALSE	FALSE
GSE135719	Homo sapiens	BED	FALSE	FALSE	FALSE
GSE135716	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE135634	Homo sapiens	BEDGRAPH	FALSE	FALSE	FALSE
GSE135633	Homo sapiens	BEDGRAPH	FALSE	FALSE	FALSE
GSE135618	Homo sapiens; Mus musculus	CSV, MTX, TSV	FALSE	FALSE	FALSE
GSE133344	Homo sapiens	CSV, H5, MTX, TSV	FALSE	FALSE	FALSE
GSE124494	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE135461	Homo sapiens	CEL, CSV, TXT	FALSE	FALSE	FALSE
GSE121671	Mus musculus; Homo sapiens	BW, HIC, TXT	FALSE	FALSE	FALSE
GSE115251	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE122982	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE133329	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE132950	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE127969	Homo sapiens	CSV, TXT	FALSE	FALSE	FALSE
GSE106871	Homo sapiens	BEDGRAPH	FALSE	FALSE	FALSE
GSE121050	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE130075	Homo sapiens	CLOUPE, MTX, TSV, TXT	FALSE	FALSE	FALSE
GSE130073	Homo sapiens	CLOUPE, MTX, TSV	FALSE	FALSE	FALSE
GSE117803	Homo sapiens	TSV	FALSE	FALSE	FALSE
GSE133706	Homo sapiens	BW, H5, NARROWPEAK	FALSE	FALSE	FALSE
GSE133704	Homo sapiens	H5	FALSE	FALSE	FALSE
GSE133433	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE119926	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE131780	Homo sapiens; Mus musculus	BED	FALSE	FALSE	FALSE
GSE131778	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE106872	Homo sapiens; Mus musculus	BEDGRAPH	FALSE	FALSE	FALSE
GSE134571	Homo sapiens	MTX, RDS, TSV, TXT	FALSE	TRUE	TRUE
GSE132649	Homo sapiens	BW, TXT	FALSE	FALSE	FALSE
GSE127249	Homo sapiens; Mus musculus; Rattus norvegicus	MTX, TSV, TXT	FALSE	FALSE	FALSE
GSE127246	Homo sapiens; Mus musculus	TXT	FALSE	FALSE	FALSE
GSE118980	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE134520	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE134419	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE128273	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE122743	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE89322	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE130430	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE110154	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE114687	Homo sapiens	MTX, RDS, TSV	TRUE	TRUE	TRUE
GSE130318	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE109555	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE134048	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE115612	Homo sapiens; Mus musculus; Murid betaherpesvirus 1	H5, TSV, TXT	FALSE	FALSE	FALSE
GSE133996	Homo sapiens	TSV	FALSE	FALSE	FALSE
GSE122031	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE131928	Homo sapiens	TSV, XLSX	FALSE	FALSE	FALSE
GSE130422	Homo sapiens	CSV, FA	FALSE	FALSE	FALSE
GSE130420	Homo sapiens	CSV, FA	FALSE	FALSE	FALSE
GSE133832	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE107723	Homo sapiens	CSV, FA	FALSE	FALSE	FALSE
GSE102683	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE107618	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE114396	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE133161	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE128518	Homo sapiens; Mus musculus	MTX, TSV, TXT	TRUE	FALSE	TRUE
GSE124898	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE133094	Homo sapiens	TSV	FALSE	FALSE	FALSE
GSE128033	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE106888	Homo sapiens	XLSX	FALSE	FALSE	FALSE
GSE125770	Homo sapiens	CEL	FALSE	FALSE	FALSE
GSE125769	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE124472	Homo sapiens	TAR	FALSE	FALSE	FALSE
GSE124395	Homo sapiens	CSV, RDATA, TXT	FALSE	TRUE	TRUE
GSE132802	Homo sapiens	H5	FALSE	FALSE	FALSE
GSE117410	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE132672	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE131668	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE118127	Homo sapiens	H5	FALSE	FALSE	FALSE
GSE111896	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE111894	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE111892	Homo sapiens	BW, TXT	FALSE	FALSE	FALSE
GSE132566	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE131736	Homo sapiens	H5	FALSE	FALSE	FALSE
GSE130888	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE126321	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE132300	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE128627	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE128626	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE122084	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE122083	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE122058	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE128639	Homo sapiens	CSV, TSV	FALSE	FALSE	FALSE
GSE132172	Homo sapiens	TSV	FALSE	FALSE	FALSE
GSE129519	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE129112	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE132044	Homo sapiens; Mus musculus	MTX, TSV	FALSE	FALSE	FALSE
GSE132023	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE130271	Homo sapiens	XLSX	FALSE	FALSE	FALSE
GSE117826	Mus musculus; Homo sapiens	MTX, TSV, TXT	FALSE	FALSE	FALSE
GSE117824	Homo sapiens; Mus musculus	MTX, TSV	FALSE	FALSE	FALSE
GSE130578	Homo sapiens	TSV	FALSE	FALSE	FALSE
GSE120771	Homo sapiens; Mus musculus	BED, HIC, TXT	FALSE	FALSE	FALSE
GSE115149	Homo sapiens	H5	FALSE	FALSE	FALSE
GSE131685	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE131841	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE123813	Homo sapiens	TXT	TRUE	FALSE	TRUE
GSE123812	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE113336	Homo sapiens	BIGBED, BW	FALSE	FALSE	FALSE
GSE130473	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE130636	Homo sapiens	TSV	FALSE	FALSE	FALSE
GSE117837	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE121560	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE116254	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE104406	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE104379	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE128531	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE114412	Homo sapiens	TSV	TRUE	FALSE	TRUE
GSE130881	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE130784	Mus musculus; Homo sapiens	TAR, TXT	FALSE	FALSE	FALSE
GSE127813	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE127471	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE123392	Mus musculus; Homo sapiens	TXT	TRUE	FALSE	TRUE
GSE109085	Homo sapiens	CSV, TXT, XLSX	FALSE	FALSE	FALSE
GSE128933	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE128890	Mus musculus; Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE128889	Homo sapiens; Mus musculus	MTX, TSV	FALSE	FALSE	FALSE
GSE128223	Homo sapiens	TSV	FALSE	FALSE	FALSE
GSE126068	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE117498	Homo sapiens	TSV	FALSE	FALSE	FALSE
GSE117570	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE130346	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE126042	Homo sapiens	CSV, TXT	FALSE	FALSE	FALSE
GSE101132	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE101076	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE100722	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE130238	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE119507	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE119506	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE119343	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE119274	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE113616	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE130148	Homo sapiens	CSV, RDATA, TXT	FALSE	TRUE	TRUE
GSE124989	Homo sapiens	XLSX	FALSE	FALSE	FALSE
GSE115301	Homo sapiens; Mus musculus	CSV, TXT	TRUE	FALSE	TRUE
GSE123585	Homo sapiens	TSV, WIG	FALSE	FALSE	FALSE
GSE130065	Homo sapiens; Mus musculus	CSV, MTX, TSV, TXT	FALSE	FALSE	FALSE
GSE129933	Homo sapiens	TSV	TRUE	FALSE	TRUE
GSE127202	Homo sapiens	TAR, TXT	FALSE	FALSE	FALSE
GSE127201	Homo sapiens	BED, XLSX	FALSE	FALSE	FALSE
GSE127199	Homo sapiens	TAR, TXT	FALSE	FALSE	FALSE
GSE129653	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE117309	Mus musculus; Homo sapiens	FASTA, TAR, TXT	FALSE	FALSE	FALSE
GSE129578	Mus musculus; Homo sapiens	MTX	FALSE	FALSE	FALSE
GSE129570	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE126022	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE127465	Homo sapiens; Mus musculus	MTX, TSV	TRUE	FALSE	TRUE
GSE128993	Homo sapiens; Sus scrofa; Mus musculus; Rattus norvegicus	TXT	FALSE	FALSE	FALSE
GSE128992	Sus scrofa; Mus musculus; Rattus norvegicus; Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE128991	Mus musculus; Homo sapiens	XLSX	FALSE	FALSE	FALSE
GSE125680	Homo sapiens; Mus musculus	MTX, TSV, TXT	FALSE	FALSE	FALSE
GSE124675	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE81730	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE129096	Homo sapiens	TSV	FALSE	FALSE	FALSE
GSE112507	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE129007	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE119149	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE113046	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE124899	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE118937	Homo sapiens; Mus musculus	CSV	FALSE	FALSE	FALSE
GSE120261	Mus musculus; Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE112274	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE107646	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE122703	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE127955	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE123070	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE111404	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE128331	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE128147	Mus musculus; other sequences; Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE124334	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE119561	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE128066	Homo sapiens; Mus musculus	MTX, TSV	FALSE	FALSE	FALSE
GSE128040	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE127888	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE124031	Homo sapiens	CSV, MTX, TSV, TXT	FALSE	FALSE	FALSE
GSE127221	Homo sapiens	RDS, TXT	TRUE	TRUE	TRUE
GSE123782	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE115389	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE126310	Homo sapiens; Mus musculus	CSV, TXT	FALSE	FALSE	FALSE
GSE119594	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE117211	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE127298	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE124174	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE122583	Homo sapiens	TSV	FALSE	FALSE	FALSE
GSE122582	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE118203	Homo sapiens	TSV	FALSE	FALSE	FALSE
GSE116256	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE115218	Homo sapiens	TSV	FALSE	FALSE	FALSE
GSE115217	Homo sapiens	TSV	FALSE	FALSE	FALSE
GSE115214	Homo sapiens	TSV, TXT	FALSE	FALSE	FALSE
GSE115210	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE115209	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE116222	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE124438	Homo sapiens	CEL, CSV	FALSE	FALSE	FALSE
GSE124437	Homo sapiens	CSV, TXT	FALSE	FALSE	FALSE
GSE123926	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE126158	Homo sapiens	XLSX	FALSE	FALSE	FALSE
GSE119271	Homo sapiens; Mus musculus	FPKM_TRACKING	FALSE	FALSE	FALSE
GSE96676	Homo sapiens; Mus musculus	BW	FALSE	FALSE	FALSE
GSE126908	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE126906	Homo sapiens	CSV	FALSE	FALSE	FALSE
GSE111015	Homo sapiens	BIGWIG, NARROWPEAK	FALSE	FALSE	FALSE
GSE111014	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE126836	Mus musculus; Homo sapiens	CSV, MTX	FALSE	FALSE	FALSE
GSE116621	Homo sapiens	TXT	FALSE	FALSE	FALSE
GSE114530	Homo sapiens	MTX, TSV	FALSE	FALSE	FALSE
GSE126780	Homo sapiens	CSV	FALSE	FALSE	FALSE
